,sigma,theta,f
2788,1.9381333018111142,1.1603527119548136,0.17206511551894862
2789,2.346358691655377,1.8975485407668908,0.1226013005231094
2790,2.2224236037139162,2.455509582546294,0.0974987369931424
2791,1.3029935770035672,1.6918389567848577,0.1317885986617136
2792,2.80505564616959,2.0206981540154265,0.10971890741250626
2793,1.461227552344643,1.1191972381356914,0.20361193463076646
2794,2.941417471188756,2.5800697557251393,0.09231692274939107
2795,2.403092543589834,1.8910741692648636,0.12180581112201024
2796,2.0433934788219412,1.562644005252891,0.14573632152669624
2797,1.3286013525408318,1.518142100700067,0.15631167042606572
2798,2.3320654428232994,2.5842289477937825,0.09258134506136378
2799,2.232105493745768,2.621646965328717,0.08966905790663274
2800,2.826285062630256,1.379648889970069,0.12529973632906757
2801,1.7354733543067442,2.514211065951817,0.08049096744970316
2802,2.0682402873201102,1.6080246810702985,0.14257633788371754
2803,1.8270775534520447,2.920767407306451,0.06084544523306084
2804,1.7588290665918789,1.6814571455638088,0.1436229497764162
2805,2.0763450526576026,1.8082523479753305,0.13149771996583665
2806,2.245592958489647,2.3886024393219882,0.10090048862644298
2807,2.1035691328075634,1.679221655539411,0.13790453411359366
2808,2.2822868090373234,2.812872936422618,0.0817883894469611
2809,1.2545197482467632,1.0690206505119395,0.22118436229819247
2810,1.1452935199119123,2.5459853474223393,0.029438267991402096
2811,1.8524317818575664,2.931818235785177,0.06155122000461444
2812,2.7837856854331657,1.6936724298309431,0.11909552996325058
2813,2.35830442219822,2.610923314078576,0.09165373809156427
2814,2.7995709421511883,1.9377645509361416,0.11214632568600943
2815,2.0039595018588816,2.5117024883840786,0.09076046092061149
2816,1.7548717010966324,1.358052718633361,0.1685073096440012
2817,2.5069505252490183,1.2235809437643532,0.1412654650423523
2818,1.7151018944220768,1.1224214919661641,0.18776705638277819
2819,1.7170768236298128,1.9426684198200908,0.12250866026463829
2820,1.3053934803935014,1.67281765927044,0.1344556474950046
2821,2.609112240807459,1.6302470614259263,0.12578845189444593
2822,1.3182565102838446,1.5673704102699213,0.1492584252250946
2823,1.9864224869857712,1.6794773364617863,0.14047992482649738
2824,2.922311036471138,1.8242204158041926,0.11234841032115331
2825,2.4496464809759693,1.3681840311893365,0.13933749680365243
2826,2.5353535709505284,2.0340606627123647,0.11405239289595352
2827,1.1156798440308866,1.0645260111687034,0.22681883487385446
2828,1.6500256512775273,1.9205079715579807,0.12281312524424273
2829,1.5029872184186799,2.436518353034229,0.07133247797561283
2830,2.1559712036932477,1.6210934964504136,0.13947593892960292
2831,2.628549705528269,2.828054741683868,0.08508109509620715
2832,1.5369167301447157,1.936703789654044,0.1173409434125725
2833,2.8053991217752925,1.286891162759105,0.128003698399909
2834,1.8958777241030247,2.2442844361398313,0.10442596387768895
2835,1.3114467762900464,1.881041799294488,0.10874880913050605
2836,1.740732065095579,2.590701293593183,0.07571818851705643
2837,2.92976262549326,2.737440514886158,0.08800424221622594
2838,2.210754248508846,2.4695863711139685,0.09669393150159211
2839,2.5959177825092024,1.6872275364603688,0.1244191888427464
2840,2.183053660359177,1.2280022906671864,0.15600374999266536
2841,2.646430765754414,2.439917333202811,0.09855304073510364
2842,2.6585482552688546,1.0100649720487467,0.13961138585729396
2843,2.3614173380452828,2.584875636054508,0.09280017617785725
2844,1.0385244730359091,2.423529919141309,0.025231815101409663
2845,2.516948187021131,2.5273694319252797,0.0957385094022007
2846,2.2740007156184676,2.6496584439033803,0.08898200870165011
2847,2.5843733972024787,1.9383810333886276,0.11651900111474447
2848,1.455643151613913,2.1001792607271037,0.09679114108982427
2849,1.1800939153293009,2.9441804612858213,0.015044846451395963
2850,1.0408326904249607,1.9112229631810207,0.07101558479516812
2851,2.8255593958433547,2.8527508227855654,0.08481231035655633
2852,2.3487180706964272,1.6324107589713563,0.13340895627933105
2853,2.9044609176999394,1.1675315302186604,0.12669409636407364
2854,2.251248742847518,2.105847723267508,0.11441506842576465
2855,2.6977641360025437,1.9290410058876017,0.11451936102108051
2856,2.1563436572484145,2.2096108121592803,0.10944203703321605
2857,2.3330427950644745,2.4910889220033074,0.09669932263751234
2858,1.8935146505372469,2.6592967492421553,0.07858486718622702
2859,1.1001480826517829,2.571976063611295,0.023585014879030756
2860,1.1054354838273863,1.625499293544068,0.12241907983671213
2861,2.382122396785979,2.738203427707525,0.08650239430664858
2862,1.7714096188753294,2.3399378033805185,0.09412191828610378
2863,2.465491364842497,1.1023470271021516,0.14641890576367234
2864,2.3049932552572328,2.728861949251969,0.08587900953529883
2865,2.7965276397381045,1.2178398054649944,0.12975078522201924
2866,2.097929004417978,1.8644215823885752,0.12812105864442788
2867,2.9948546584053313,1.7571171534584653,0.11214644485107829
2868,2.85558922055833,1.1712312284588262,0.12843531678933456
2869,1.8492003996005513,2.045340118642113,0.11702305483251839
2870,2.6913715484140224,2.2643871033821417,0.1040457166156301
2871,1.9116779980023266,2.245141086442562,0.10470918661960063
2872,1.870118380224015,2.897196947026458,0.06425096729297193
2873,2.2552247692092644,2.058445434389642,0.11663101833065577
2874,1.1970288509286346,1.591768985685293,0.13766657122603837
2875,2.4332452092686823,1.3464148959744142,0.14068138381011266
2876,2.155575300524634,1.1213478732125994,0.16165280061430448
2877,2.497038012960201,1.960496919295725,0.11738953339052174
2878,1.0141983465455493,1.944100693040448,0.06264575424413488
2879,1.4849169982483341,2.909611569840743,0.03939928422613363
2880,1.392284827358044,1.5824717231593313,0.1501958582184011
2881,1.773827041220998,2.2695282563335812,0.09920390973979215
2882,1.4073540039193249,2.0098324195942823,0.10224588715520803
2883,2.754405960019722,2.200796100910334,0.10525721092122522
2884,2.81195052448333,1.2812869576296666,0.12788435623850497
2885,1.9508537655990528,1.515111228972961,0.15125463360242206
2886,1.3888855344979767,1.6697545790812403,0.13944094459249282
2887,1.2205997961489852,1.8137464446138003,0.10835959978827268
2888,1.2807792086543026,2.180018580451177,0.07316887977390249
2889,2.6567550382044063,1.3970631278590966,0.130771364112621
2890,1.019286809933428,2.1011047538018404,0.04676504062701038
2891,2.947203176324948,1.6314224867472593,0.11613480677193665
2892,1.4161545403201021,2.5206326817956386,0.05779056122081401
2893,1.2212419623915196,1.8350344979563804,0.10564131594394939
2894,2.489976299693083,2.179199037900923,0.10924203797376984
2895,2.80433005200123,1.659971605297463,0.11939777428482537
2896,1.9089064247702456,1.2061611568671005,0.1711709631463558
2897,1.6594477523426139,2.7902837540592484,0.058480269582327736
2898,1.6634661131863524,2.04227818821226,0.11287257333130267
2899,1.419082567461193,2.6473073235261952,0.0493407088116695
2900,2.032215583357193,2.7878115956614713,0.07661249492420173
2901,2.2663706456074664,1.0556724547583223,0.15793014630083568
2902,2.526797860041797,1.4355448054017097,0.13435414106575558
2903,1.540843526940558,2.4441827547274038,0.07357990159322719
2904,2.900171070254377,1.2821678243353634,0.12475109115203625
2905,1.3127176727179741,2.473784201474478,0.0514748518084993
2906,2.9402145438712632,1.1211224202101489,0.12617084912647097
2907,1.9035123774889697,2.8400981474910854,0.06885747133366474
2908,2.0501488830712926,1.3664454440964893,0.15583321611218554
2909,2.939071165623927,1.9153283203120277,0.10976930867819332
2910,1.2007373682267672,1.045378394149824,0.22744235079701808
2911,1.3572033579587732,1.9009676764804873,0.1102201233825584
2912,1.17870176865595,2.4518768961503765,0.03889595927428611
2913,2.85621967397865,1.5488842783321686,0.12057614117032693
2914,2.2165400538467557,2.237442134650258,0.10813655085865825
2915,2.135133409389904,2.808780872860719,0.07865015167577763
2916,1.5042649767229843,1.6554131838277548,0.14474657958004086
2917,2.9769422021161964,1.3864554949078298,0.12023728973497078
2918,1.9710879642719412,2.516433910224672,0.08959367099034801
2919,2.727564103866012,1.609972147669881,0.12287951668591619
2920,1.0377403405368433,1.1537411524957413,0.20721178958940256
2921,2.9350617185270713,1.88102931420571,0.11068885501896705
2922,1.0052433952674884,2.9940718546386726,0.004702014476630434
2923,2.8691509016666914,1.8198935879784879,0.11370806377203706
2924,1.0200314442674412,1.491730732287214,0.13423925935729283
2925,1.0727933620905166,1.1100449336139013,0.21772310690155697
2926,1.7579445273438452,2.7658212060974474,0.06582455335263164
2927,2.654625254371809,1.4254663367551959,0.13010507420713197
2928,1.2276706146270362,2.1841955618636044,0.06675518658345407
2929,1.6892014472844867,2.2504660713534497,0.0972314452012547
2930,1.8871413433574846,1.258171155756344,0.16927154144842846
2931,2.314754126510291,2.2255413482186137,0.10856092126565656
2932,1.941198471086757,2.253589225116876,0.10475619937314376
2933,1.939534854360532,1.8602388369938585,0.12985479352582524
2934,2.3544874049973044,1.5023461936779077,0.13823042670611305
2935,1.4798163458575995,1.3829598212596574,0.17420077480224472
2936,1.9221713739240787,1.7561827604736429,0.13672716533703813
2937,1.2686945462853885,1.6974060971617604,0.12848592289173613
2938,2.304840565812925,1.2641708152227398,0.14891672582692322
2939,1.4533270877626436,1.7444447900859432,0.1335649369040929
2940,1.079736858929243,1.965569789022334,0.07046689045170755
2941,2.321591577277066,2.7781310530009176,0.0839800219502134
2942,1.5571177455291285,1.0606414890590385,0.20315980264161188
2943,2.8422142977238414,1.2875686152881618,0.1266745953464335
2944,2.7145218502449433,1.612016330609696,0.12320782345245936
2945,1.4129027234852585,1.305050839948596,0.18430474950222125
2946,2.684107086892225,1.8805551562482792,0.11628339218193189
2947,1.338524800537392,2.867696899061094,0.0300314012677009
2948,1.90271533761561,1.1839483912819346,0.1727667692720878
2949,1.477350238372493,1.337851728154355,0.1792055420134786
2950,1.879709648508253,1.0381823212286372,0.18221299204897431
2951,2.582331084296327,2.670661954219667,0.09049850647580558
2952,2.9153602514581864,2.4507139079752784,0.09611075918954147
2953,2.951245068974461,1.70988134828222,0.11429138296795953
2954,1.9515768038676573,2.2784764854112867,0.10340410237516659
2955,1.5766513339713877,1.1789273995260856,0.19132144895906328
2956,2.7133079299200373,1.0269262898881772,0.1368691784450964
2957,1.1751863052914977,1.4205815271919457,0.1634937142698957
2958,1.1133702360894708,1.6356956390095951,0.1217829517459327
2959,1.5359686944481616,2.701797113571212,0.05528948359509502
2960,2.5255368401195697,2.2386387183925915,0.10664543183381801
2961,2.801328685385129,2.872371347419891,0.08418704016017937
2962,2.82115268282337,2.128505484652133,0.10638350808909072
2963,2.20570676815636,1.4876026752776832,0.14407564048323482
2964,1.3526370040773734,2.490375981898179,0.05415699401912088
2965,2.410229935438192,2.6864626655887087,0.08893614047741275
2966,1.8196106625439217,1.8332483847314,0.13198275175795132
2967,2.7881309918414208,1.5857333270935583,0.12171841314193296
2968,2.9875031917809034,1.4278649854089367,0.11912371859355773
2969,2.095349508530233,1.8358267176925298,0.12970760389369493
2970,1.4892654632808002,2.4666498246810873,0.06795812783106846
2971,1.7682359919897983,1.2399139133658854,0.17644036587775347
2972,2.560085348975475,2.3861244261777284,0.10092913977817143
2973,2.978836034628325,2.5548129438639613,0.09271203197509148
2974,1.616994415775703,1.2792730601492253,0.18042124446338895
2975,1.7390822984101122,2.3175990994350917,0.09439354473960956
2976,1.3262298286862773,2.246046955730301,0.07169402601932243
2977,2.7594118193074832,2.1503076093309357,0.1067162843166191
2978,2.6255584283475653,1.301220849810428,0.13438577380273453
2979,2.6981553449480327,1.9100966490625164,0.11508467827164898
2980,2.93544975017154,1.2064991123812894,0.12489725881509521
2981,2.885426947292605,2.7461847944234288,0.08790322853084179
2982,1.942624544442328,2.8596117232759752,0.06950043446188796
2983,2.4795885816664662,2.7445999917820254,0.08719400331555209
2984,2.3132849926101473,1.2070641983825854,0.1505074103390052
2985,1.4125822649366748,1.213169922897228,0.19531266513007625
2986,2.9290395279460837,2.2153130991663756,0.10232218897749616
2987,1.0036069014224156,2.1736095757661387,0.03808712780035975
2988,2.311632921081575,2.444779311817676,0.09865267772094169
2989,1.6964645286454694,2.7876537133939028,0.06095858856829123
2990,1.3541250710150219,2.9226061250433233,0.02868960815081262
2991,2.8087354771143893,2.469275902080622,0.09650911782357235
2992,2.2163966205392795,1.1935724055426773,0.1557002185337604
2993,1.1738246553440226,1.6059200057355056,0.13331148138353247
2994,2.49073544812488,1.5522032842842264,0.13190149113464394
2995,2.8891014999628277,1.519371400669616,0.12025170348562975
2996,1.7988771419033267,2.9528503469015863,0.05765049742624765
2997,2.4656813516484,2.117952254192404,0.11188054784677656
2998,1.3215325056279832,2.558247289459767,0.04635493429253749
2999,1.634467076663481,2.564614473388982,0.07127098061308469
3000,1.6613909467691763,2.103661888625989,0.10771875880230833
3001,1.9859994457084855,2.5597349218863856,0.0875382359938947
3002,1.2284825989153112,2.933857670139667,0.018751918594329536
3003,2.169645738696264,2.6038269301483448,0.08948879635843256
3004,1.3526863773062312,2.4442023612180757,0.0576411010386347
3005,1.2914727549797282,2.2219180219318724,0.07031987321180831
3006,1.611604354613216,1.8296996921885453,0.1299437461052819
3007,1.2871715277692828,1.6000143544135879,0.14313481757118066
3008,2.737735407817664,2.6465519419148293,0.09132615089851999
3009,1.8883356668667663,1.2621558288039239,0.16897391614159954
3010,2.438585297058771,2.1885219291072735,0.10936440062292983
3011,1.5872597199433927,1.437670252413274,0.16676915681740728
3012,1.815908656957814,2.054902854111896,0.11581089410340581
3013,2.6774784618944865,1.1918574962350352,0.1349447816275441
3014,2.2567049542761053,2.2571252073624737,0.1072030542829312
3015,1.9626843444567637,1.8499163311753277,0.13036120015996885
3016,1.742660949841636,2.1797379822659417,0.10470433480536799
3017,1.411325244030755,1.598924316119974,0.1487889915357597
3018,1.0167842273905447,2.6521211039299355,0.013071673612518004
3019,1.8839296195399318,1.1523447665046702,0.17563119861298196
3020,2.607140782129312,2.3551752808195454,0.10175184140601068
3021,1.4998598975232862,2.3784387923305177,0.07564909620146458
3022,1.690641757163036,1.042879277572506,0.19508864960729289
3023,1.817773816472485,2.0991298901612794,0.1126679598550193
3024,2.7318032031300987,2.9850479357278825,0.08038724870723225
3025,2.783965840875369,1.0047236947893567,0.13426522163467244
3026,1.1450918821002507,2.174249683050939,0.05743738241066202
3027,2.3160623389431505,2.376888970186589,0.10173185179736317
3028,1.4699098631334557,1.34116420520065,0.17899669367231494
3029,1.328075344578106,2.1858490478883255,0.07752728473742238
3030,2.06300489410242,1.8174471337032918,0.13118366153550268
3031,1.1016990247430158,1.1855959215501863,0.2029401931615853
3032,1.6456492364153656,1.9510525641520333,0.12004649216394811
3033,2.5393252811621085,2.773525514731304,0.08652521705500947
3034,2.4388251604505613,2.358329080824131,0.10248963810626634
3035,1.600805536894129,1.9753733405201095,0.11639012946174769
3036,1.8342316341670937,2.881296575400647,0.06333331647997574
3037,2.105348564658998,2.6413850391757725,0.08625571768169571
3038,2.020550517663697,2.2500067775949915,0.10621203216646335
3039,2.1237052235701475,2.1207876345568692,0.11409452963433692
3040,2.6605053642590972,1.616527387629785,0.12467505417672699
3041,2.2638087646012575,1.0941275114541051,0.1568002146906584
3042,1.206787727850355,1.6504098637411775,0.12975939282325724
3043,1.2079482856296255,1.7973869774235844,0.1091661265066594
3044,1.5856133494809148,2.2443299285079723,0.09239933070212411
3045,1.5682111234389682,1.3554188948199601,0.17510157172644683
3046,2.763735955266533,1.5692507936404154,0.12285866657260654
3047,1.9066357761080095,2.3017543471465483,0.1009646259094208
3048,1.4639950448664947,2.01180570543913,0.10600117523664714
3049,2.0466612918568243,2.8281722241801828,0.07502765047919072
3050,2.6425010470890724,2.861032356317807,0.0840130976435627
3051,1.480644924524801,2.2400811255243216,0.0857891100994496
3052,2.7032435102447288,2.6434428408314723,0.0914910842193574
3053,1.953942365718283,1.4084974492136684,0.15745757071950572
3054,2.470286811784164,2.6904633682945356,0.08924455875614666
3055,1.7318837889587617,2.287631828729686,0.09627694686050352
3056,2.3376931404015973,1.9786271554411499,0.11927769275704013
3057,2.0543786924840477,1.0479690139324487,0.17049990148433986
3058,1.7152800764071379,2.832706040693402,0.05947703730219452
3059,2.693452472404437,1.0550152130024404,0.13717808261991754
3060,1.7139738250277479,2.1562127551878465,0.10549836702666031
3061,2.85699146437749,1.8136500947702945,0.11415475173710825
3062,1.38999854771311,2.6208981624227237,0.04851548812040334
3063,1.7325244608574502,1.7418931957415271,0.1389084372522121
3064,2.792876304643249,1.7812643912085093,0.1165543469392549
3065,2.4652307593393443,1.2843583670898036,0.14129028099096047
3066,1.879582459330196,2.484658483493468,0.08859099860167562
3067,2.5419533612809277,1.983178703924972,0.11576291485552018
3068,2.8269290857148306,2.9071218702170873,0.08316744127879004
3069,2.104795454625173,2.894118933442568,0.07364597587869635
3070,2.61093684260105,1.8034020979998002,0.12036959738913988
3071,2.0313775812835533,2.1319906692810022,0.11322154790182405
3072,1.4263264452124418,2.3559184992859983,0.07149262252592765
3073,2.68550314131605,2.238508963691908,0.10495623115510533
3074,1.949527155725105,2.2154648032148394,0.10728775235015424
3075,2.099816098171574,1.009025658479948,0.16927289929670636
3076,1.6792812494574603,2.1438820939840593,0.10516307195913185
3077,2.473483265732292,1.6835808326295605,0.12793801954497064
3078,1.4577443848491187,2.267791007834271,0.08160157856100445
3079,1.9378769705580547,1.0099056353280755,0.17972540374575235
3080,1.4928247285242549,2.8575554731536887,0.042780318461797
3081,1.6525612348254524,1.8860501483127703,0.12586626777508803
3082,1.6162059261890989,1.8269249533394205,0.1303023112575413
3083,2.6062083617848018,2.1511748738957497,0.10888305460434176
3084,1.4043098763692086,1.5531999562068937,0.15410382770750938
3085,1.7185429730138873,2.4975375085948146,0.0807467110636537
3086,1.6601039478238415,1.6125941893221238,0.14992655787578618
3087,1.0588007953878116,1.8203751709746518,0.08594587326773247
3088,1.9036007201753704,1.0976818923141551,0.17747253258106535
3089,1.0553954348603822,2.8412942215340258,0.01008487053909646
3090,2.3770966356982846,2.3338812654605534,0.1036429216526196
3091,2.8895839382085606,1.9642974084368134,0.10957946815730699
3092,2.599746499268556,1.7810742003245776,0.12135559001934033
3093,1.9139589490193993,2.2061315363159597,0.10726879874721358
3094,2.53198332068434,1.0988136291871144,0.14340134901453427
3095,2.105091435720774,2.3312083704599456,0.10264481390695443
3096,1.9897417012751475,2.7015353510779025,0.07976575290591836
3097,1.6435884688404205,2.562814786069919,0.07197059221457199
3098,1.566459910976367,1.8221526100287968,0.12946970295768448
3099,1.7253411309968913,2.4070064081225295,0.08737888838354926
3100,1.2530354525189835,1.6757737412324645,0.13018632375474767
3101,2.4275822517328427,1.2591768672824744,0.1436526515298923
3102,1.658919961430716,1.9689968957047197,0.11889805399294445
3103,1.814500572489754,1.0918696582289678,0.18345271703629276
3104,2.068627630783589,1.5520016943774666,0.1455455065044609
3105,1.754864360023363,2.190677221968479,0.10429691643261571
3106,2.8835699784469524,2.7055309278119015,0.08908795592247905
3107,1.4516108229018554,1.0364993392395798,0.21298477566575055
3108,1.1599546666728633,1.1650429481093436,0.20768854541748838
3109,1.3312744603478008,1.8333515860000367,0.11609658181348208
3110,1.4160526450299387,2.211605469308061,0.08320587988781092
3111,1.1522398331419463,1.4032544750473197,0.1649315529214339
3112,2.458785553572068,2.4957385430595194,0.09693176723605083
3113,1.9960576272017398,1.9396431073799973,0.12464955882813662
3114,1.2976177441829473,2.3977072266269612,0.05576509656574684
3115,1.999439547899921,1.7593667273889895,0.13547829977817016
3116,2.080185921957769,1.9566792869155067,0.12321980385278185
3117,1.3843006144640428,1.6200491755388002,0.14530265292432537
3118,2.5994986588784847,1.9606714860395746,0.1154747303423482
3119,1.1304452794170565,2.9894414093077613,0.010692734030009327
3120,2.8307215419859935,2.415848027343488,0.0979156194785356
3121,1.0428494279097364,1.0205296988754766,0.23699369712430823
3122,1.7817245960153694,2.3694929044007,0.09247467904006428
3123,2.6942076571546085,1.7921932922868757,0.11868411874340518
3124,2.6398835086615207,2.972683085232954,0.08016360648987361
3125,2.0287731164114415,1.420228692827032,0.15390804536923183
3126,1.67740867823156,1.70071950640689,0.14224815545061056
3127,1.06277822409491,2.1964627276661775,0.04435693036892192
3128,1.4088337744291957,1.5543304083550586,0.15407618056153108
3129,1.2816466488555704,1.7757006856708348,0.11921020369962379
3130,2.0935776467324843,2.876842863153531,0.07413064402137491
3131,2.8487945113664317,2.6565416621725086,0.09066118766723982
3132,1.3429341360188511,1.9699878717671608,0.1012933528522625
3133,2.936056724893562,1.5970940543700956,0.11719083761756341
3134,1.7886506996959837,2.504404770807818,0.08369048084228928
3135,1.6028356302727171,1.7121628485956464,0.1406827816611075
3136,2.2093167777578087,1.940654478479419,0.12277382940416641
3137,2.6057185722624956,1.4907546353655163,0.1299895420556187
3138,2.2962520967316062,1.0409154623390349,0.15677210900960636
3139,1.7888839434223447,1.7854701696840591,0.13552163843514728
3140,1.2303594614733102,2.794167142693194,0.024600123682391783
3141,1.638389603081978,1.1519747099122917,0.19016997337532815
3142,2.4184076398589953,2.471135740099891,0.09787262842746054
3143,2.532648989553889,1.107828964365919,0.1431485980854112
3144,1.757331939995387,2.1688814472765103,0.1059966610435421
3145,2.836438932655636,1.2998423873748766,0.12662927176890923
3146,1.6598575642004698,2.047068323392252,0.11234739107289694
3147,2.8908695939507885,1.1690541489632622,0.12716578157164718
3148,1.8506236154534554,2.7198515289944503,0.0732071409086015
3149,2.8588070103432135,2.6479030585108694,0.09087314222877733
3150,1.8669432899489695,1.6642349839869939,0.1436237954314948
3151,2.920511481048345,2.54842119845063,0.09334923875558944
3152,2.606041874534161,2.6181294316275032,0.09241923794778518
3153,1.2689552015808825,1.0956328094532268,0.21656301962652108
3154,2.2094740603057224,2.9901768413148377,0.07226162706456567
3155,1.7779577666920943,2.7843464430330522,0.06583268714327727
3156,1.9401660338088857,1.7886242820515679,0.1344376351047046
3157,1.3063032466480016,2.683942416608313,0.036999576284185515
3158,2.4489550715411963,2.0052673913891335,0.11650305973994013
3159,1.007712851825431,1.705013685041142,0.09460995507257312
3160,2.6849417456483677,2.2452450554202708,0.10474327499589009
3161,2.892654900542934,2.3604261334972607,0.0988603697096026
3162,1.041447623186877,2.485940216396192,0.02218263313153271
3163,1.1894789221435444,2.038421707551646,0.07723870908745957
3164,1.065023173811044,2.0949356283786154,0.05412038737913194
3165,1.2836202260111698,2.8886798185230056,0.02470351901834623
3166,1.8763478407614387,2.989893289102347,0.0597354273060647
3167,2.00510502971354,1.7651042753841593,0.1350508977420097
3168,2.8456914139831992,2.8567385377593384,0.0847004650492494
3169,2.704061193519604,1.4474970093418795,0.12784087522133272
3170,2.835316722388259,2.1032865788349033,0.10685969923392938
3171,2.2602401482611425,2.2177267793831437,0.10906870566286597
3172,1.009267133505938,1.3514766205867779,0.16126382120584593
3173,1.9273510501782665,1.909122410282898,0.12673310567098242
3174,1.4255225932725142,1.3033934819102662,0.18424779015141282
3175,1.8927359333796905,1.700478730429892,0.1407817543841158
3176,2.880617893113072,1.4962399839317924,0.12101509195581887
3177,1.7491996912974184,1.498733621552387,0.158000120435922
3178,1.153682104324244,2.9926612103685395,0.011958208929262156
3179,2.789339720369824,1.6184471969767384,0.12086579284091632
3180,2.5141962081447127,2.650835096408917,0.09101641274151287
3181,2.6910535469132113,1.6703245551457704,0.12227255209007805
3182,1.5190267491005616,1.5282522883073808,0.1583258336148809
3183,1.9955110572805634,1.582304344878539,0.14599115997796575
3184,1.9825678786676517,1.6536844843433218,0.1421029892539349
3185,2.1885998904374624,1.9178371753295105,0.12416571157631252
3186,2.90396757322676,2.7216030782451277,0.08854982504170968
3187,1.9613863497517325,1.4594062420621943,0.15421474311611444
3188,2.6811246857633417,1.3804864779687143,0.13032405820030946
3189,2.5265045129676036,1.265013349229237,0.13930019035124813
3190,1.1601546097976203,2.480160984908162,0.03499486602282926
3191,1.8913455894028899,1.6221494988058718,0.14601797043770445
3192,1.782488784905603,1.2196035975945625,0.17710306229187814
3193,1.2869032736422106,1.3920592696035734,0.1726950088264747
3194,1.514345345283606,1.2081471619201651,0.1916344799236385
3195,2.4614343069457223,2.7483413736565687,0.08689655266217187
3196,2.428533015948603,2.0421917507856886,0.11534869694190875
3197,1.517184758454436,1.2290414693134055,0.1893969775506665
3198,2.112137476087434,1.5908315099536434,0.1422337773287915
3199,1.8392102995122244,1.763880811547425,0.13694771486703425
3200,1.6301968591843357,1.8122853235147427,0.13191801173915207
3201,1.4174575502152402,1.870572355390746,0.11782389169442853
3202,1.8829979029626445,2.819323896386794,0.06906641827172415
3203,2.225432455178452,1.9364668848949527,0.12276627000930959
3204,1.3340450350870998,2.838288195496391,0.031102918556213437
3205,2.2632003981242,2.67807468565589,0.08752477350633651
3206,1.1652508029059419,2.4311814712495456,0.03883585773869351
3207,2.1774941244078088,2.468746586921748,0.09634552133709195
3208,2.621838524527716,2.9858566100175814,0.07955604922110043
3209,1.7674716650867859,2.4017496155230322,0.08965904157465483
3210,2.1744945867470036,1.8146138233714932,0.1295188058951538
3211,1.4086505389545274,1.3810708633374715,0.17513755460665403
3212,1.4498307171102476,1.429621365230814,0.16922207489917662
3213,2.127356439454897,1.5586316674676381,0.14338601197866246
3214,1.604977438012074,1.6110007741737502,0.15019689914291026
3215,2.87218106423859,1.165804077050502,0.12791547011855856
3216,1.949881934411774,2.1243419666063357,0.11302094920458199
3217,2.1684671331157634,2.420761021111903,0.09866016773045035
3218,1.0797100385509641,1.9623183163013098,0.07084987056275092
3219,2.216216460121651,2.3190962843469176,0.10411712318015942
3220,2.3039559546291395,2.169866266354413,0.11112939864588421
3221,1.5368900735133266,2.9089890483604877,0.043282777821837336
3222,2.121312296288216,2.40555152750476,0.09887067901488554
3223,1.9358052050212637,1.1412528451923643,0.17321075968147145
3224,2.415073495194752,1.3538478852175342,0.14116941145749337
3225,1.642508381750575,1.6777796173737545,0.14415478215957017
3226,2.4736501665113395,1.4309397363694274,0.13642928236748222
3227,1.0356606781970217,2.697163365863589,0.012969590180813353
3228,2.727677426758601,1.069697704479721,0.13543202306191598
3229,1.6157353645723993,1.0375690626415341,0.20090626802256098
3230,1.0812081242284068,2.211734595333145,0.045534448606214695
3231,1.9090565504523838,1.9427974420349934,0.1245089091428043
3232,2.869391949095581,2.1815898192511796,0.1041352891223217
3233,1.4267628591013164,2.788947971585375,0.04138455479013656
3234,2.230999669005416,1.0903087495205026,0.1586894147286433
3235,1.8392630060396542,1.6556098843649478,0.14465015600044642
3236,1.6697443149198496,1.4172131897246454,0.16665885793279775
3237,2.237954181017196,1.0992271232835968,0.15800523631361207
3238,2.1460542239575133,1.8839374397570547,0.12645238226351793
3239,1.7694674988552335,2.260482559495234,0.09969781431458082
3240,1.0507008493945273,1.5093536691740777,0.13530929925906507
3241,1.754378698722849,1.352970897543248,0.16890389204736195
3242,1.0567846432680519,1.0210247280515865,0.2367137717003936
3243,1.8323110607385271,1.1315312957046533,0.17992837928544328
3244,1.2588306197221115,1.7034267790981352,0.12685985092150318
3245,1.6790795296889787,1.138177053089864,0.18882590340747285
3246,2.4985935265627504,2.537039732966912,0.09535275644772022
3247,2.206794825013427,1.2509754305143421,0.1539460646586377
3248,1.0082298658116604,2.630851710423343,0.013147040638631131
3249,2.1680224332622835,2.7683066500503775,0.08143366579676768
3250,1.8797063588396237,1.9496919899470657,0.1239373058080377
3251,1.5720589690864646,1.6721217735374843,0.14413552929580137
3252,1.3070022941187873,1.508071833466994,0.15686834906184327
3253,1.9717825485012017,1.8746387310045571,0.12875767504615407
3254,1.793445752508199,2.787186155250847,0.06649131953817648
3255,1.72601050531038,2.1180412264492317,0.10886174233895012
3256,1.6954484899226534,2.656412067288926,0.06895497043573098
3257,2.9868875114255533,2.9052430010629084,0.08322481784644677
3258,1.559298624023871,1.0999459092484947,0.19949287250658485
3259,2.969626151127975,1.1078412506711826,0.12531050960957313
3260,2.931145746958693,1.3422865836475488,0.12255613828892989
3261,1.4421532145934162,1.4554696973030707,0.1662351046967045
3262,2.7901652076518015,1.3996664440351854,0.12607704141464843
3263,1.0039544164992147,2.4027916930421283,0.022665907327257782
